resource {2},Action {7},PathMot {7},PathChr {7},Effect {7},ClipEvent {7},CES_EFFECT {7},CES_SOUND {7},SND_PACK {7},SeEnv {2},ProxyID {2},unionID {7},family {1},sex {1},age {2},job1 {2},job2 {2},job3 {2},job4 {2},outline1 {2},outline2 {2},outline3 {2},outline4 {2},outline5 {2},outline6 {2},outline7 {2},group {2},UI {2},NPCType {1},name {2},TypeFamily {1},UnionSet {1},facial {2},Flag [talk] {1},Flag [map] {1}
351,np0111,np072001,np072001,,,,,,9,140,uni4014,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,353,0,0,681,1,1
338,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,140,uni4015,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,341,0,0,1,1,1
249,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,140,uni4016,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,246,0,0,1,1,1
330,np0111,np071003,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,131,uni4017,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,334,0,0,1,1,1
350,np0111,np071003,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,140,uni4018,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,347,0,0,1,1,1
383,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni4019,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,3,666,0,0,610,1,1
367,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,140,uni4020,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,370,0,0,1,1,1
384,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,140,uni4021,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,388,0,0,1,1,1
366,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,140,uni4022,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,369,0,0,1,1,1
157,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,140,uni4023,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,146,0,0,1,1,1
399,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,140,uni4024,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
228,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,140,uni4025,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,223,0,0,1,1,1
363,np0111,np061003,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,140,uni4026,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,366,0,0,1,0,1
55,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,140,uni4027,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,42,0,4,1,0,1
590,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,140,uni4028,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,0,1
188,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,140,uni4029,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,366,0,0,1,0,1
363,np0111,np061003,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni4030,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1890,3,366,0,0,610,1,1
529,np0111,np011001,np011001,,,,,,9,116,uni5000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,592,0,0,1,1,1
529,np0111,np011001,np011001,,,,,,9,116,uni5001,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,593,0,0,1,1,1
529,np0111,np011001,np011001,,,,,,9,116,uni5002,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,594,0,0,1,1,1
529,np0111,np011001,np011001,,,,,,9,116,uni5003,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,595,0,0,1,1,1
567,np0111,np011001,np011001,,,,,,9,116,uni5004,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,596,0,0,1,1,1
582,np0111,np011001,np011001,,,,,,9,116,uni5005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,597,0,0,1,1,1
602,np0111,np011001,np011001,,,,,,9,116,uni5006,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,598,0,0,1,1,1
588,np0111,np011001,np011001,,,,,,9,132,uni5007,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,599,0,0,1,1,1
529,np0111,np011001,np011001,,,,,,9,116,uni5008,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,600,0,0,1,1,1
537,np0111,np011001,np011001,,,,,,9,116,uni5009,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,601,0,0,1,1,1
540,np0111,np011002,np011001,,,,,,9,116,uni5010,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,602,0,0,1,1,1
558,np0111,np012001,np012001,,,,,,9,116,uni5011,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,603,0,0,1,1,1
535,np0111,np011001,np011001,,,,,,9,116,uni5012,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,604,0,0,1,1,1
535,np0111,np011001,np011001,,,,,,9,116,uni5013,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,605,0,0,1,1,1
537,np0111,np011003,np011001,,,,,,9,116,uni5014,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,606,0,0,1,1,1
556,np0111,np012005,np012001,,,,,,9,116,uni5015,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,607,0,0,1,1,1
538,np0111,np011003,np011001,,,,,,9,116,uni5016,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,608,0,0,1,1,1
557,np0111,np012006,np012001,,,,,,9,116,uni5017,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,609,0,0,1,1,1
558,np0111,np011001,np011001,,,,,,9,116,uni5018,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,610,0,0,1,1,1
558,np0111,np011001,np011001,,,,,,9,116,uni5019,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,611,0,0,1,1,1
541,np0111,np011001,np011001,,,,,,9,116,uni5020,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,612,0,0,1,1,1
569,np0111,np021002,np021001,,,,,,9,122,uni5021,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,613,0,0,1,1,1
572,np0111,np011001,np011001,,,,,,9,122,uni5022,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,614,0,0,1,1,1
591,np0111,np081002,np081001,,,,,,9,132,uni5023,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,615,0,0,1,1,1
595,np0111,np011001,np011001,,,,,,9,132,uni5024,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,616,0,0,1,1,1
612,np0111,np011001,np011001,,,,,,9,116,uni5025,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,617,0,0,1,1,1
583,np0111,np011001,np011001,,,,,,9,116,uni5026,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,618,0,0,1,1,1
587,np0111,np061001,np061001,,,,,,9,116,uni5027,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,619,0,0,1,1,1
602,np0111,np011001,np011001,,,,,,9,116,uni5028,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,620,0,0,1,1,1
575,np0111,np011001,np011001,,,,,,9,124,uni5029,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,621,0,0,1,1,1
387,np0111,np011001,np011001,,,,,,9,116,uni5030,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,3,100,0,0,1,1,1
532,np0111,np011001,np011001,,,,,,9,116,uni5031,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,622,0,0,1,1,1
529,np0111,np011001,np011001,,,,,,9,116,uni5032,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,623,0,0,1,1,1
530,np0111,np011001,np011001,,,,,,9,116,uni5033,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,624,0,0,1,1,1
531,np0111,np011001,np011001,,,,,,9,116,uni5034,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,625,0,0,1,1,1
532,np0111,np011001,np011001,,,,,,9,116,uni5035,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,626,0,0,1,1,1
529,np0111,np011001,np011001,,,,,,9,116,uni5036,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,627,0,0,1,1,1
530,np0111,np011001,np011001,,,,,,9,116,uni5037,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,628,0,0,1,1,1
539,np0111,np011001,np011001,,,,,,9,116,uni5038,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,629,0,0,1,1,1
534,np0111,np011001,np011001,,,,,,9,116,uni5039,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,630,0,0,1,1,1
152,np0111,np011001,np011001,,,,,,9,116,uni5040,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1692,3,631,0,0,1,1,1
535,np0111,np011001,np011001,,,,,,9,116,uni5041,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,632,0,0,1,1,1
540,np0111,np011001,np011001,,,,,,9,116,uni5042,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,633,0,0,1,1,1
566,np0111,np011001,np011001,,,,,,9,116,uni5043,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,634,0,0,1,1,1
552,np0111,np011001,np011001,,,,,,9,116,uni5044,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,635,0,0,1,1,1
540,np0111,np011001,np011001,,,,,,9,116,uni5045,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,636,0,0,1,1,1
529,np0111,np011001,np011001,,,,,,9,116,uni5046,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,637,0,0,1,1,1
548,np0111,np011001,np011001,,,,,,9,116,uni5047,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,638,0,0,1,1,1
539,np0111,np011001,np011001,,,,,,9,116,uni5048,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,639,0,0,1,1,1
539,np0111,np011001,np011001,,,,,,9,116,uni5049,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,640,0,0,1,1,1
538,np0111,np011001,np011001,,,,,,9,116,uni5050,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,641,0,0,1,1,1
547,np0111,np011001,np011001,,,,,,9,116,uni5051,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,642,0,0,1,1,1
539,np0111,np011001,np011001,,,,,,9,116,uni5052,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,643,0,0,1,1,1
556,np0111,np011001,np011001,,,,,,9,116,uni5053,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,644,0,0,1,1,1
556,np0111,np011001,np011001,,,,,,9,116,uni5054,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,645,0,0,1,1,1
588,np0111,np011001,np011001,,,,,,9,132,uni5055,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,646,0,0,1,1,1
588,np0111,np011001,np011001,,,,,,9,132,uni5056,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,647,0,0,1,1,1
535,np0111,np011001,np011001,,,,,,9,116,uni5057,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,648,0,0,1,1,1
539,np0111,np011001,np011001,,,,,,9,116,uni5058,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,649,0,0,1,1,1
539,np0111,np011001,np011001,,,,,,9,116,uni5059,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,650,0,0,1,1,1
593,np0111,np011001,np011001,,,,,,9,132,uni5060,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1838,3,651,0,0,1,1,1
529,np0111,np011001,np011001,,,,,,9,116,uni5061,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,652,0,0,1,1,1
421,np0111,np101501,np101501,,,,,,9,140,uni5062,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,428,0,0,1,1,0
422,np0111,np101501,np101501,,,,,,9,140,uni5063,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,429,0,0,1,1,0
423,np0111,np101501,np101501,,,,,,9,140,uni5064,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,430,0,0,1,1,0
424,np0111,np101601,np101601,,,,,,9,140,uni5065,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,431,0,0,1,1,0
425,np0111,np101601,np101601,,,,,,9,140,uni5066,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,432,0,0,1,1,0
426,np0111,np101601,np101601,,,,,,9,140,uni5067,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,433,0,0,1,1,0
279,np0111,np081001,np081001,,,,,,9,133,uni5068,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,3,653,0,0,1,1,1
540,np0111,np011001,np011001,,,,,,9,116,uni5069,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,654,0,0,1,1,1
540,np0111,np011001,np011001,,,,,,9,116,uni5070,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,655,0,0,1,1,1
588,np0111,np011001,np011001,,,,,,9,132,uni5071,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,3,656,0,0,1,1,1
578,np0111,np032001,np032001,,,,,,9,126,uni5072,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,657,0,0,1,1,1
106,np0111,np211004,np211001,,,,,,9,115,uni5073,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1663,3,658,0,0,1,1,1
588,np0111,np011001,np011001,,,,,,9,132,uni5074,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1844,3,659,0,0,1,1,1
539,np0111,np011001,np011001,,,,,,9,116,uni5075,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,660,0,0,1,1,1
123,np0111,np211002,np211001,,,,,,9,115,uni5076,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1789,3,661,0,0,1,1,1
539,np0111,np011001,np011001,,,,,,9,116,uni5077,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,662,0,0,1,1,1
588,np0111,np011001,np011001,,,,,,9,132,uni5078,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,3,663,0,0,1,1,1
539,np0111,np011001,np011001,,,,,,9,116,uni5079,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,3,664,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6001,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6002,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6003,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6004,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6006,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6007,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6008,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6009,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6010,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6011,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6012,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6013,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6014,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6015,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6016,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6017,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6018,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6019,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6020,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6021,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6022,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6023,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6024,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6025,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6026,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6027,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6028,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6029,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6030,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6031,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6032,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6033,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6034,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6035,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6036,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6037,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6038,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6039,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6040,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6041,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6042,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6043,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6044,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6045,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6046,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6047,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6048,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6049,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6050,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6101,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6102,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6103,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6104,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6105,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6106,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6107,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6108,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6109,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6110,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6111,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6112,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6113,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6114,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6115,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6116,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6117,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6118,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6119,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6120,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6121,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6122,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6123,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6124,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6125,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6126,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6127,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6128,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6129,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
19,np0111,pc281000,pc020000,,,,,,9,116,uni6130,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,3,666,0,0,1,1,1
