<DBEA0DF4> {9},<40307D1F> {2},<F59B6FEA> {7},<23797629> {7},<9EF7C876> {7},<ECFF4F2A> {7},<307BCFCE> {7},<AFF227E1> {7},<7AA41279> {7},<955D6460> {7},<EC2C6223> {2},<12BBD4BC> {2},<539B57F0> {7},<499A9A38> {1},<55819099> {1},<2AC68551> {2},<84D11062> {2},<57EA9F2B> {2},<B9BE158A> {2},<8EBCAFB4> {2},<8E9859A8> {2},<BB4BCAD6> {2},<DACB4DF2> {2},<97F347AA> {2},<CE330BDB> {2},<94FDC57E> {2},<05349E2C> {2},<3CDE1626> {2},<41A318B6> {2},<F5ED412D> {1},<DBAF43F0> {2},<F7E1FAB8> {1},<49BB23FB> {1},<5E421975> {2},<F0375EE4> {1},<3E6D2243> {1}
<B5F20245>,493,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,124,uni3013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,466,0,0,1,0,1
<7DB5AF20>,427,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3014,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<206E6551>,494,np0111,np006701,np006701,,np006701,effect_np006701,sound_np006701,,9,116,uni3015,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<84681B12>,495,np0111,np202091,np031002,,np202091,effect_np202091,sound_np202091,se_np202091,9,124,uni3016,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<6C93A080>,496,np0111,np202091,np031002,,np202091,effect_np202091,sound_np202091,se_np202091,9,124,uni3017,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<CDEDEC8D>,497,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,124,uni3018,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<B0B87F90>,498,np0111,np201151,np201151,,np201151,,sound_np201151,se_np201151,7,116,uni3019,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<3F63CC50>,499,np0111,np201151,np201151,,np201151,,sound_np201151,se_np201151,7,116,uni3020,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<A3A98256>,500,np0111,np201151,np201151,,np201151,,sound_np201151,se_np201151,7,116,uni3021,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<90C84101>,501,np0111,np201311,np201311,,,,,,9,116,uni3023,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<17634744>,515,np0111,np204061,np204061,,,,,,9,116,uni3024,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<CB037ADD>,512,np0111,np204091,np204091,,,,,,9,116,uni3213,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<05C89B90>,513,np0111,np204021,np204021,,np204022,,sound_np204022,se_np204022,7,116,uni3214,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<81731437>,502,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3215,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<D3B2C5C9>,503,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3216,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<F3E888D9>,504,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3217,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<1678CCE3>,505,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3218,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<E660E989>,506,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3219,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<D9D284CC>,507,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni3220,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<C41537E3>,658,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3201,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<B11DF850>,490,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3202,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<F05677B5>,658,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3203,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<29563EF4>,490,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3204,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<ED916E5A>,490,np0111,np202031,np202031,,np202031,,sound_np202031,se_np202031,7,116,uni3205,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<2D6C5FB3>,531,np0111,np211003,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,116,uni3206,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<A47D9CD5>,532,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,116,uni3207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<59EB0347>,485,np0111,np206101,np206101,,,,,,9,116,uni3208,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<B90E67CF>,520,np0111,np202091,np202091,,np202091,effect_np202091,sound_np202091,se_np202091,7,124,uni3401,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<F104B43F>,521,np0111,np202091,np202091,,np202091,effect_np202091,sound_np202091,se_np202091,7,124,uni3402,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<988DFBAE>,531,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,132,uni3404,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<B05A6F3A>,590,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,132,uni3405,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,468,0,0,1,1,1
<5B0F53CA>,514,np0111,np201132,np201132,,,,,,9,116,uni3411,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<D7062C41>,420,np0111,np209041,np209041,,,,,,9,116,uni3427,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<F5702EA2>,622,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3428,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<EE4930AC>,518,np0111,np205051,np205051,,,,,,9,116,uni2047,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<79454F96>,519,np0111,np206021,np206021,,np206022,,sound_np206022,se_np206022,7,116,uni2102,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<3F1DA611>,626,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3429,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<4E0806EB>,627,np0111,np204011,np204011,,np204011,,sound_np204011,se_np204011,4,116,uni3430,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<4A957F9E>,628,np0111,np207031,np207031,,np207031,,sound_np207031,se_np207031,7,116,uni3431,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<DB91DDA6>,629,np0111,np207031,np207031,,np207031,,sound_np207031,se_np207031,7,116,uni3432,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<A398953D>,630,np0111,np207031,np207031,,np207031,,sound_np207031,se_np207031,7,116,uni3433,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<215729B4>,631,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3434,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<1BE03DCF>,632,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3435,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<BB0984E1>,633,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3436,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<732DDE48>,634,np0111,np211001,np211001,,np211001,effect_np211001,sound_np211001,se_np211001,7,115,uni3437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<B4F0AC17>,635,np0111,np211001,np211001,,np211001,effect_np211001,sound_np211001,se_np211001,7,115,uni3438,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<4EC54D01>,636,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3439,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<4EC0C014>,637,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3440,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<5AB996F8>,638,np0111,np201161,np201161,,np201161,,sound_np201161,se_np201161,7,116,uni3441,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<69AD8768>,639,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3442,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<E2319D90>,640,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3443,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<760B2CCE>,494,np0111,np006701,np006701,,np006701,effect_np006701,sound_np006701,,9,116,uni3444,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<BBBBD1C0>,494,np0111,np006701,np006701,,np006701,effect_np006701,sound_np006701,,9,116,uni3445,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<1E7B4F43>,641,np0111,np031003,np031002,,np031001,effect_np031001,sound_np031001,,9,116,uni3446,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,469,0,0,1,0,0
<89CCA08F>,616,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni3447,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<050BA10F>,617,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni3448,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<4AA4B169>,618,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,117,uni3449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<75A5ED96>,642,np0111,np500101,np500100,,np500101,,sound_np500101,,7,116,uni3450,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<97241D97>,646,np0111,np202091,np202091,,,,,,9,124,uni3451,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<BD04C8EB>,647,np0111,np202091,np202091,,,,,,9,124,uni3452,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<EE1FD42D>,643,np0111,np202121,np202121,,,,,,9,129,uni3453,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<2708D390>,647,np0111,np202091,np202091,,np202091,effect_np202091,sound_np202091,se_np202091,7,124,uni3454,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<E4B6073C>,644,np0111,np204011,np204011,,np204011,,sound_np204011,se_np204011,4,116,uni3455,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<E3B34B8F>,645,np0111,np207031,np207031,,np207031,,sound_np207031,se_np207031,7,116,uni3456,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,0
<640CBC4D>,215,np0111,np021001,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,122,uni3457,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,1,470,0,0,1,1,1
<22642D08>,12,np0111,pc282010,pc282000,,pc282000,effect_pc282000,sound_pc282000,,9,116,uni3912,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,0,19,0,0,1,1,1
<A121E1F0>,85,np0111,np202071,np211001,,np202070,effect_np202070,sound_np202070,se_np202070,7,116,uni3951,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,471,0,1,1,1,1
<44B13AC8>,86,np0111,np202071,np211001,,np202070,effect_np202070,sound_np202070,se_np202070,7,116,uni3952,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,472,0,1,1,1,1
<2FEE76DD>,89,np0111,np202071,np211001,,np202070,effect_np202070,sound_np202070,se_np202070,7,116,uni3953,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,473,0,1,1,1,1
<740EF6D9>,332,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,129,uni3954,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,335,0,0,1,1,1
<FF00FEEB>,333,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,129,uni3955,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,336,0,0,1,1,1
<6D64EB4E>,57,np0111,np211002,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,133,uni4001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,2,44,0,8,1,1,1
<B165E445>,179,np0111,np212007,np212001,,np221000,effect_np221000,sound_np221000,,7,140,uni4002,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,171,0,1,1,0,1
<E7A2BF32>,380,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni4003,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,383,0,0,610,0,1
<60B873B8>,139,np0111,np212001,np212001,,,,,,9,140,uni4004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,127,0,0,1,1,1
<3DCA904F>,224,np0111,np021006,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,140,uni4005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,219,0,0,1,0,1
<43B7AFC4>,103,np0111,np211002,np011001,,np211000,effect_np211000,sound_np211000,se_np211001,7,140,uni4006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,3,91,0,5,1,0,1
<C88267E7>,198,np0111,np021001,np021001,,,,,,9,140,uni4007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,191,0,8,1,1,1
<60BE6B3E>,232,np0111,np021001,np021001,,,,,,9,140,uni4008,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,227,0,0,1,0,1
<1EA7AC34>,241,np0111,np031001,np031002,,,,,,9,140,uni4009,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,237,0,0,1,1,1
<929F1C68>,270,np0111,np032001,np032001,,np032001,effect_np032001,sound_np032001,,9,131,uni4010,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,269,0,0,1,1,1
<E7D6E879>,245,np0111,np031001,np031002,,,,,,9,140,uni4011,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,242,0,0,1,1,1
<EDD7C43F>,575,np0111,np031001,np031002,,,,,,9,140,uni4012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,261,0,0,1,1,1
<5AC407FC>,240,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,140,uni4013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,236,0,0,1,0,1
<F761E602>,351,np0111,np072001,np072001,,,,,,9,140,uni4014,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,353,0,0,681,1,1
<DAC09FEA>,338,np0111,np071001,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,140,uni4015,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,341,0,0,1,1,1
<79B5C58B>,249,np0111,np031001,np031002,,np031001,effect_np031001,sound_np031001,,9,140,uni4016,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,246,0,0,1,1,1
<E35B2E19>,330,np0111,np071003,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,131,uni4017,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,334,0,0,1,1,1
<E997046F>,350,np0111,np071003,np071001,,np071001,effect_np071001,sound_np071001,se_np071001,9,140,uni4018,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,347,0,0,1,1,1
<630AE787>,383,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni4019,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,3,666,0,0,610,1,1
<1FE69B4A>,367,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,140,uni4020,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,370,0,0,1,1,1
<E58967BD>,384,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,140,uni4021,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,388,0,0,1,1,1
<C7D62238>,366,np0111,np061001,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,140,uni4022,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,369,0,0,1,1,1
<1627C9B8>,157,np0111,np012001,np012001,,np012001,effect_np012001,sound_np012001,se_np012001,9,140,uni4023,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,146,0,0,1,1,1
<39654369>,399,np0111,np051001,np051001,,np051001,effect_np051001,sound_np051001,,9,140,uni4024,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,1,1
<493E7443>,228,np0111,np021004,np021001,,np021001,effect_np021001,sound_np021001,se_np021001,9,140,uni4025,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,223,0,0,1,1,1
<C40B317E>,363,np0111,np061003,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,140,uni4026,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,366,0,0,1,0,1
<4A643D87>,55,np0111,np211001,np211001,,np211000,effect_np211000,sound_np211000,se_np211001,7,140,uni4027,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,42,0,4,1,0,1
<C8F08512>,590,np0111,np081001,np081001,,np081001,effect_np081001,sound_np081001,se_np009001,9,140,uni4028,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,666,0,0,1,0,1
<4FE5FC21>,188,np0111,np212001,np212001,,np221000,effect_np221000,sound_np221000,,7,140,uni4029,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,366,0,0,1,0,1
<5EA392D8>,363,np0111,np061003,np061001,,np061001,effect_np061001,sound_np061001,se_np061001,9,128,uni4030,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,3,366,0,0,610,1,1
<4C41771E>,529,np0111,np011001,np011001,,,,,,9,116,uni5000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,592,0,0,1,1,1
<1A941922>,529,np0111,np011001,np011001,,,,,,9,116,uni5001,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,593,0,0,1,1,1
<9F1A776C>,529,np0111,np011001,np011001,,,,,,9,116,uni5002,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,594,0,0,1,1,1
<FD646855>,529,np0111,np011001,np011001,,,,,,9,116,uni5003,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,595,0,0,1,1,1
<FC68168D>,567,np0111,np011001,np011001,,,,,,9,116,uni5004,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,596,0,0,1,1,1
<71E2C451>,582,np0111,np011001,np011001,,,,,,9,116,uni5005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,597,0,0,1,1,1
<04F29E72>,602,np0111,np011001,np011001,,,,,,9,116,uni5006,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,598,0,0,1,1,1
<9311B34F>,588,np0111,np011001,np011001,,,,,,9,132,uni5007,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,599,0,0,1,1,1
<2C132678>,529,np0111,np011001,np011001,,,,,,9,116,uni5008,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,600,0,0,1,1,1
<17AF92E8>,537,np0111,np011001,np011001,,,,,,9,116,uni5009,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,601,0,0,1,1,1
<6877EC82>,540,np0111,np011002,np011001,,,,,,9,116,uni5010,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,602,0,0,1,1,1
<5142BF5A>,558,np0111,np012001,np012001,,,,,,9,116,uni5011,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,603,0,0,1,1,1
<73B801A9>,535,np0111,np011001,np011001,,,,,,9,116,uni5012,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,604,0,0,1,1,1
<57497DCA>,535,np0111,np011001,np011001,,,,,,9,116,uni5013,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,605,0,0,1,1,1
<6AC590D8>,537,np0111,np011003,np011001,,,,,,9,116,uni5014,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,606,0,0,1,1,1
<F30EC6B9>,556,np0111,np012005,np012001,,,,,,9,116,uni5015,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,607,0,0,1,1,1
<D340E099>,538,np0111,np011003,np011001,,,,,,9,116,uni5016,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,608,0,0,1,1,1
<323A57A0>,557,np0111,np012006,np012001,,,,,,9,116,uni5017,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,609,0,0,1,1,1
<AB4EF09D>,558,np0111,np011001,np011001,,,,,,9,116,uni5018,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,610,0,0,1,1,1
<9244D1A0>,558,np0111,np011001,np011001,,,,,,9,116,uni5019,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,611,0,0,1,1,1
<DE8BA304>,541,np0111,np011001,np011001,,,,,,9,116,uni5020,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,612,0,0,1,1,1
<812DC1F2>,569,np0111,np021002,np021001,,,,,,9,122,uni5021,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,613,0,0,1,1,1
<A804940E>,572,np0111,np011001,np011001,,,,,,9,122,uni5022,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,614,0,0,1,1,1
<EE7097C9>,591,np0111,np081002,np081001,,,,,,9,132,uni5023,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,615,0,0,1,1,1
<EE85FC68>,595,np0111,np011001,np011001,,,,,,9,132,uni5024,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,616,0,0,1,1,1
<28BC7AEC>,612,np0111,np011001,np011001,,,,,,9,116,uni5025,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,617,0,0,1,1,1
<25ED6FE8>,583,np0111,np011001,np011001,,,,,,9,116,uni5026,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,618,0,0,1,1,1
<4C60228C>,587,np0111,np061001,np061001,,,,,,9,116,uni5027,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,619,0,0,1,1,1
<3D3B1921>,602,np0111,np011001,np011001,,,,,,9,116,uni5028,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,620,0,0,1,1,1
<4296710A>,575,np0111,np011001,np011001,,,,,,9,124,uni5029,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,621,0,0,1,1,1
<931BDAE6>,387,np0111,np011001,np011001,,,,,,9,116,uni5030,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,3,100,0,0,1,1,1
<D5B38358>,532,np0111,np011001,np011001,,,,,,9,116,uni5031,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,622,0,0,1,1,1
<EC6009CA>,529,np0111,np011001,np011001,,,,,,9,116,uni5032,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,623,0,0,1,1,1
<0DF8C76C>,530,np0111,np011001,np011001,,,,,,9,116,uni5033,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,624,0,0,1,1,1
<9C070EBD>,531,np0111,np011001,np011001,,,,,,9,116,uni5034,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,625,0,0,1,1,1
<2707B2ED>,532,np0111,np011001,np011001,,,,,,9,116,uni5035,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,626,0,0,1,1,1
<382500DA>,529,np0111,np011001,np011001,,,,,,9,116,uni5036,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,627,0,0,1,1,1
<E2871B0C>,530,np0111,np011001,np011001,,,,,,9,116,uni5037,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,628,0,0,1,1,1
<921B8C1E>,539,np0111,np011001,np011001,,,,,,9,116,uni5038,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,629,0,0,1,1,1
<8DC75D6E>,534,np0111,np011001,np011001,,,,,,9,116,uni5039,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,630,0,0,1,1,1
<A7F48E25>,152,np0111,np011001,np011001,,,,,,9,116,uni5040,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,3,631,0,0,1,1,1
<D6B4DD45>,535,np0111,np011001,np011001,,,,,,9,116,uni5041,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,632,0,0,1,1,1
<0F77434C>,540,np0111,np011001,np011001,,,,,,9,116,uni5042,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,633,0,0,1,1,1
<AA820B25>,566,np0111,np011001,np011001,,,,,,9,116,uni5043,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,634,0,0,1,1,1
<25AF1311>,552,np0111,np011001,np011001,,,,,,9,116,uni5044,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,3,635,0,0,1,1,1
