Resource {7},Motion {7},MtpInChara {7},MtpInWpn {7},MtpOutChara {7},MtpOutWpn {7},Cartridge {1}
wd/wd200401r,wd/wd200401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2004011r,wd/wd200401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2004012r,wd/wd200401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2004013r,wd/wd200401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2004014r,wd/wd200401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2004015r,wd/wd200401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2004016r,wd/wd200401r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd200501r,wd/wd200501r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2005011r,wd/wd200501r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2005012r,wd/wd200501r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2005013r,wd/wd200501r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2005014r,wd/wd200501r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2005015r,wd/wd200501r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2005016r,wd/wd200501r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd200601r,wd/wd200601r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2006011r,wd/wd200601r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2006012r,wd/wd200601r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2006013r,wd/wd200601r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2006014r,wd/wd200601r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2006015r,wd/wd200601r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2006016r,wd/wd200601r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd200701r,wd/wd200701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2007011r,wd/wd200701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2007012r,wd/wd200701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2007013r,wd/wd200701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2007014r,wd/wd200701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2007015r,wd/wd200701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2007016r,wd/wd200701r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd200801r,wd/wd200801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2008011r,wd/wd200801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2008012r,wd/wd200801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2008013r,wd/wd200801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2008014r,wd/wd200801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2008015r,wd/wd200801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2008016r,wd/wd200801r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd200901r,wd/wd200901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2009011r,wd/wd200901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2009012r,wd/wd200901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2009013r,wd/wd200901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2009014r,wd/wd200901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2009015r,wd/wd200901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2009016r,wd/wd200901r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd201001r,wd/wd201001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2010011r,wd/wd201001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2010012r,wd/wd201001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2010013r,wd/wd201001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2010014r,wd/wd201001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2010015r,wd/wd201001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd2010016r,wd/wd201001r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_BC_R,LF_WD_BC_R_W,0
wd/wd201101r,wd/wd201101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2011011r,wd/wd201101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2011012r,wd/wd201101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2011013r,wd/wd201101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2011014r,wd/wd201101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2011015r,wd/wd201101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2011016r,wd/wd201101r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd201201r,wd/wd201201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2012011r,wd/wd201201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2012012r,wd/wd201201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2012013r,wd/wd201201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2012014r,wd/wd201201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2012015r,wd/wd201201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2012016r,wd/wd201201r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd201301r,wd/wd201301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2013011r,wd/wd201301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2013012r,wd/wd201301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2013013r,wd/wd201301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2013014r,wd/wd201301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2013015r,wd/wd201301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd2013016r,wd/wd201301r,LF_WD_BC_R,LF_WD_BC_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd201401r,wd/wd201401r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2014011r,wd/wd201401r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2014012r,wd/wd201401r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2014013r,wd/wd201401r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2014014r,wd/wd201401r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2014015r,wd/wd201401r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd2014016r,wd/wd201401r,LF_WD_SL_R,LF_WD_SL_R_W,LF_WD_SL_R,LF_WD_SL_R_W,0
wd/wd060101r,wd/wd060101r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0601011r,wd/wd060101r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0601012r,wd/wd060101r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd060201r,wd/wd060201r,LF_WD_BC_C,LF_WD_BC_C_W,LF_WD_BC_C,LF_WD_BC_C_W,0
wd/wd0602011r,wd/wd060201r,LF_WD_BC_C,LF_WD_BC_C_W,LF_WD_BC_C,LF_WD_BC_C_W,0
wd/wd0602012r,wd/wd060201r,LF_WD_BC_C,LF_WD_BC_C_W,LF_WD_BC_C,LF_WD_BC_C_W,0
wd/wd060301r,wd/wd060301r,LF_WD_BC_C,LF_WD_BC_C_W,LF_WD_BC_C,LF_WD_BC_C_W,0
wd/wd0603011r,wd/wd060301r,LF_WD_BC_C,LF_WD_BC_C_W,LF_WD_BC_C,LF_WD_BC_C_W,0
wd/wd0603012r,wd/wd060301r,LF_WD_BC_C,LF_WD_BC_C_W,LF_WD_BC_C,LF_WD_BC_C_W,0
wd/wd060401r,wd/wd060401r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0604011r,wd/wd060401r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0604012r,wd/wd060401r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd061101r,wd/wd061101r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0611011r,wd/wd061101r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0611012r,wd/wd061101r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd061101l,wd/wd061101l,LF_WD_BC_C,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0611011l,wd/wd061101l,LF_WD_BC_C,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0611012l,wd/wd061101l,LF_WD_BC_C,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd061301r,wd/wd061301r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0613011r,wd/wd061301r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd0613012r,wd/wd061301r,LF_WD_BC_C,LF_WD_HD_R_W,LF_WD_HD_R,LF_WD_HD_R_W,0
wd/wd061301l,wd/wd061301l,LF_WD_BC_C,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0613011l,wd/wd061301l,LF_WD_BC_C,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
wd/wd0613012l,wd/wd061301l,LF_WD_BC_C,LF_WD_HD_L_W,LF_WD_HD_L,LF_WD_HD_L_W,0
